ResourceName,AssetType,ProjectID,Region,FullResourcePath
pod-garbage-collector,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/pod-garbage-collector
pv-protection-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/pv-protection-controller
pvc-protection-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/pvc-protection-controller
replicaset-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/replicaset-controller
replication-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/replication-controller
resource-claim-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/resource-claim-controller
resourcequota-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/resourcequota-controller
root-ca-cert-publisher,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/root-ca-cert-publisher
runsc-metric-server-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/runsc-metric-server-sa
service-account-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/service-account-controller
service-cidrs-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/service-cidrs-controller
service-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/service-controller
statefulset-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/statefulset-controller
tpu-device-plugin-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/tpu-device-plugin-sa
ttl-after-finished-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/ttl-after-finished-controller
ttl-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/ttl-controller
validatingadmissionpolicy-status-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/validatingadmissionpolicy-status-controller
volumeattributesclass-protection-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/volumeattributesclass-protection-controller
