ResourceName,AssetType,ProjectID,Region,FullResourcePath
system:controller:certificate-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:certificate-controller
system:controller:clusterrole-aggregation-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:clusterrole-aggregation-controller
system:controller:cronjob-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:cronjob-controller
system:controller:daemon-set-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:daemon-set-controller
system:controller:deployment-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:deployment-controller
system:controller:disruption-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:disruption-controller
system:controller:endpoint-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:endpoint-controller
system:controller:endpointslice-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:endpointslice-controller
system:controller:endpointslicemirroring-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:endpointslicemirroring-controller
system:controller:ephemeral-volume-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:ephemeral-volume-controller
